data name	program name	data	stdout	stderr	exit code	timeout
scalar-nan	python-safe-load	"a:
  - .NaN
  - .nan
  - .NAN
  - -.NaN
  - -.nan
  - -.NAN
  - +.NaN
  - +.nan
  - +.NAN
"	"{'a': [nan, nan, nan, '-.NaN', '-.nan', '-.NAN', '+.NaN', '+.nan', '+.NAN']}
"		0	false
scalar-nan	ruby-safe-load	"a:
  - .NaN
  - .nan
  - .NAN
  - -.NaN
  - -.nan
  - -.NAN
  - +.NaN
  - +.nan
  - +.NAN
"	"{""a""=>[NaN, NaN, NaN, ""-.NaN"", ""-.nan"", ""-.NAN"", ""+.NaN"", ""+.nan"", ""+.NAN""]}
"		0	false
scalar-nan	ruby-safe-load-alias	"a:
  - .NaN
  - .nan
  - .NAN
  - -.NaN
  - -.nan
  - -.NAN
  - +.NaN
  - +.nan
  - +.NAN
"	"{""a""=>[NaN, NaN, NaN, ""-.NaN"", ""-.nan"", ""-.NAN"", ""+.NaN"", ""+.nan"", ""+.NAN""]}
"		0	false
scalar-nan	ruby-safe-load-symbol	"a:
  - .NaN
  - .nan
  - .NAN
  - -.NaN
  - -.nan
  - -.NAN
  - +.NaN
  - +.nan
  - +.NAN
"	"{""a""=>[NaN, NaN, NaN, ""-.NaN"", ""-.nan"", ""-.NAN"", ""+.NaN"", ""+.nan"", ""+.NAN""]}
"		0	false
scalar-nan	rust-serde-yaml	"a:
  - .NaN
  - .nan
  - .NAN
  - -.NaN
  - -.nan
  - -.NAN
  - +.NaN
  - +.nan
  - +.NAN
"	"Mapping(
    Mapping {
        map: {
            String(
                ""a"",
            ): Sequence(
                [
                    Number(
                        Float(
                            NaN,
                        ),
                    ),
                    Number(
                        Float(
                            NaN,
                        ),
                    ),
                    Number(
                        Float(
                            NaN,
              "		0	false
scalar-null	cpp-yamlcpp	"a:
  - null
  - Null
  - NULL
  - ~
  -
"	"a:
  - ~
  - ~
  - ~
  - ~
  - ~
"		0	false
scalar-null	csharp-yaml-dot-net	"a:
  - null
  - Null
  - NULL
  - ~
  -
"	"a:
- 
- 
- 
- 
- 

"		0	false
scalar-null	go-gopkg.in-yaml.v2	"a:
  - null
  - Null
  - NULL
  - ~
  -
"	"map[a:[<nil> <nil> <nil> <nil> <nil>]]
"		0	false
scalar-null	go-gopkg.in-yaml.v3	"a:
  - null
  - Null
  - NULL
  - ~
  -
"	"map[a:[<nil> <nil> <nil> <nil> <nil>]]
"		0	false
scalar-null	go-sigs.k8s.io-yaml	"a:
  - null
  - Null
  - NULL
  - ~
  -
"	"map[a:[<nil> <nil> <nil> <nil> <nil>]]
"		0	false
scalar-null	java-jackson	"a:
  - null
  - Null
  - NULL
  - ~
  -
"	"{a=[null, null, null, null, null]}
"		0	false
scalar-null	java-snake-yaml	"a:
  - null
  - Null
  - NULL
  - ~
  -
"	"{a=[null, null, null, null, null]}
"		0	false
scalar-null	javascript-js-yaml	"a:
  - null
  - Null
  - NULL
  - ~
  -
"	"{ a: [ null, null, null, null, null ] }
"		0	false
scalar-null	javascript-yaml	"a:
  - null
  - Null
  - NULL
  - ~
  -
"	"{ a: [ null, null, null, null, null ] }
"		0	false
scalar-null	python-load	"a:
  - null
  - Null
  - NULL
  - ~
  -
"	"{'a': [None, None, None, None, None]}
"		0	false
scalar-null	python-safe-load	"a:
  - null
  - Null
  - NULL
  - ~
  -
"	"{'a': [None, None, None, None, None]}
"		0	false
scalar-null	ruby-safe-load	"a:
  - null
  - Null
  - NULL
  - ~
  -
"	"{""a""=>[nil, nil, nil, nil, nil]}
"		0	false
scalar-null	ruby-safe-load-alias	"a:
  - null
  - Null
  - NULL
  - ~
  -
"	"{""a""=>[nil, nil, nil, nil, nil]}
"		0	false
scalar-null	ruby-safe-load-symbol	"a:
  - null
  - Null
  - NULL
  - ~
  -
"	"{""a""=>[nil, nil, nil, nil, nil]}
"		0	false
scalar-null	rust-serde-yaml	"a:
  - null
  - Null
  - NULL
  - ~
  -
"	"Mapping(
    Mapping {
        map: {
            String(
                ""a"",
            ): Sequence(
                [
                    Null,
                    String(
                        ""Null"",
                    ),
                    String(
                        ""NULL"",
                    ),
                    Null,
                    Null,
                ],
            ),
        },
    },
)
"		0	false
sequence	cpp-yamlcpp	"- a
"	"- a
"		0	false
sequence	csharp-yaml-dot-net	"- a
"		"Unhandled exception. (Line: 1, Col: 1, Idx: 0) - (Line: 1, Col: 1, Idx: 0): Expected 'MappingStart', got 'SequenceStart' (at Line: 1, Col: 1, Idx: 0).
"	134	false
sequence	go-gopkg.in-yaml.v2	"- a
"	"[a]
"		0	false
sequence	go-gopkg.in-yaml.v3	"- a
"	"[a]
"		0	false
sequence	go-sigs.k8s.io-yaml	"- a
"	"[a]
"		0	false
sequence	java-jackson	"- a
"		"Exception in thread ""main"" java.lang.RuntimeException: com.fasterxml.jackson.databind.exc.MismatchedInputException: Cannot deserialize value of type `java.util.LinkedHashMap<java.lang.Object,java.lang.Object>` from Array value (token `JsonToken.START_ARRAY`)
 at [Source: (File); line: 1, column: 1]
	at dev.lambdasawa.yamltesting.App.main(App.java:21)
Caused by: com.fasterxml.jackson.databind.exc.MismatchedInputException: Cannot deserialize value of type `java.util.LinkedHashMap<java.lang.Object,java.lang.Object>` from Array value (token `JsonToken.START_ARRAY`)
 at [Source: (File); line: 1, column: 1]
	at com.fasterxml.jackson.databind.exc.MismatchedInputException.from(MismatchedInputException.java:59)
	at com.fasterxml.jackson.databind.DeserializationContext.reportInputMismatch(DeserializationContext.java:1741)
	at com.fasterxml.jackson.databind.DeserializationContext.handleUnexpectedToken(DeserializationContext.java:1515)
	at com.fasterxml.jackson.databind.deser.std.StdDeserializer._deserializeFromArray(StdDeserializer.java:222)
	at com.fasterxml.jackson.databind.deser.std.MapDeserializer.deserialize(MapDeserializer.java:447)
	at com.fasterxml.jackson.databind.deser.std.MapDeserializer.deserialize(MapDeserializer.java:32)
	at com.fasterxml.jackson.databind.deser.DefaultDeserializationContext.readRootValue(DefaultDeserializationContext.java:322)
	at com.fasterxml.jackson.databind.ObjectMapper._readMapAndClose(ObjectMapper.java:4675)
	at com.fasterxml.jackson.databind.ObjectMapper.readValue(ObjectMapper.java:3495)
	at dev.lambdasawa.yamltesting.App.main(App.java:19)
"	1	false
sequence	java-snake-yaml	"- a
"		"Exception in thread ""main"" java.lang.ClassCastException: class java.util.ArrayList cannot be cast to class java.util.Map (java.util.ArrayList and java.util.Map are in module java.base of loader 'bootstrap')
	at dev.lambdasawa.yamltesting.App.main(App.java:18)
"	1	false
sequence	javascript-js-yaml	"- a
"	"[ 'a' ]
"		0	false
sequence	javascript-yaml	"- a
"	"[ 'a' ]
"		0	false
sequence	python-load	"- a
"	"['a']
"		0	false
sequence	python-safe-load	"- a
"	"['a']
"		0	false
sequence	ruby-safe-load	"- a
"	"[""a""]
"		0	false
sequence	ruby-safe-load-alias	"- a
"	"[""a""]
"		0	false
sequence	ruby-safe-load-symbol	"- a
"	"[""a""]
"		0	false
sequence	rust-serde-yaml	"- a
"	"Sequence(
    [
        String(
            ""a"",
        ),
    ],
)
"		0	false
sequence-pairs-omap	cpp-yamlcpp	"x: !!pairs
  - a: b
  - a: c
  - d: e
y: !!omap
  - a: b
  - a: c
  - d: e
"	"x: !<tag:yaml.org,2002:pairs>
  - a: b
  - a: c
  - d: e
y: !<tag:yaml.org,2002:omap>
  - a: b
  - a: c
  - d: e
"		0	false
sequence-pairs-omap	csharp-yaml-dot-net	"x: !!pairs
  - a: b
  - a: c
  - d: e
y: !!omap
  - a: b
  - a: c
  - d: e
"		"Unhandled exception. (Line: 1, Col: 4, Idx: 3) - (Line: 2, Col: 3, Idx: 13): Encountered an unresolved tag 'tag:yaml.org,2002:pairs'
"	134	false
sequence-pairs-omap	go-gopkg.in-yaml.v2	"x: !!pairs
  - a: b
  - a: c
  - d: e
y: !!omap
  - a: b
  - a: c
  - d: e
"	"map[x:[map[a:b] map[a:c] map[d:e]] true:[map[a:b] map[a:c] map[d:e]]]
"		0	false
sequence-pairs-omap	go-gopkg.in-yaml.v3	"x: !!pairs
  - a: b
  - a: c
  - d: e
y: !!omap
  - a: b
  - a: c
  - d: e
"	"map[x:[map[a:b] map[a:c] map[d:e]] y:[map[a:b] map[a:c] map[d:e]]]
"		0	false
sequence-pairs-omap	go-sigs.k8s.io-yaml	"x: !!pairs
  - a: b
  - a: c
  - d: e
y: !!omap
  - a: b
  - a: c
  - d: e
"	"map[true:[map[a:b] map[a:c] map[d:e]] x:[map[a:b] map[a:c] map[d:e]]]
"		0	false
sequence-pairs-omap	java-jackson	"x: !!pairs
  - a: b
  - a: c
  - d: e
y: !!omap
  - a: b
  - a: c
  - d: e
"	"{x=[{a=b}, {a=c}, {d=e}], y=[{a=b}, {a=c}, {d=e}]}
"		0	false
sequence-pairs-omap	java-snake-yaml	"x: !!pairs
  - a: b
  - a: c
  - d: e
y: !!omap
  - a: b
  - a: c
  - d: e
"	"{x=[[Ljava.lang.Object;@1c6b6478, [Ljava.lang.Object;@67f89fa3, [Ljava.lang.Object;@4ac68d3e], y={a=c, d=e}}
"		0	false
sequence-pairs-omap	javascript-js-yaml	"x: !!pairs
  - a: b
  - a: c
  - d: e
y: !!omap
  - a: b
  - a: c
  - d: e
"		"
/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:187
  throw generateError(state, message);
  ^
YAMLException: cannot resolve a node with !<tag:yaml.org,2002:omap> explicit tag (9:1)

 6 |   - a: b
 7 |   - a: c
 8 |   - d: e
 9 | 
-----^
    at generateError (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:183:10)
    at throwError (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:187:9)
    at composeNode (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:1529:7)
    at readBlockMapping (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:1164:11)
    at composeNode (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:1441:12)
    at readDocument (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:1625:3)
    at loadDocuments (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:1688:5)
    at Object.load (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:1714:19)
    at Object.<anonymous> (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/main.js:7:16)
    at Module._compile (node:internal/modules/cjs/loader:1376:14) {
  reason: 'cannot resolve a node with !<tag:yaml.org,2002:omap> explicit tag',
  mark: {
    name: null,
    buffer: 'x: !!pairs\n' +
      '  - a: b\n' +
      '  - a: c\n' +
      '  - d: e\n' +
      'y: !!omap\n' +
      '  - a: b\n' +
      '  - a: c\n' +
      '  - d: e\n',
    position: 75,
    line: 8,
    column: 0,
    snippet: ' 6 |   - a: b\n 7 |   - a: c\n 8 |   - d: e\n 9 | \n-----^'
  }
}

Node.js v21.3.0
"	1	false
sequence-pairs-omap	javascript-yaml	"x: !!pairs
  - a: b
  - a: c
  - d: e
y: !!omap
  - a: b
  - a: c
  - d: e
"		"/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-yaml/node_modules/yaml/dist/public-api.js:73
            throw doc.errors[0];
            ^

YAMLParseError: Ordered maps must not include duplicate keys: a at line 5, column 4:

y: !!omap
   ^^^^^^

    at Composer.onError (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-yaml/node_modules/yaml/dist/compose/composer.js:69:34)
    at /Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-yaml/node_modules/yaml/dist/compose/compose-collection.js:67:44
    at Object.resolve (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-yaml/node_modules/yaml/dist/schema/yaml-1.1/omap.js:64:21)
    at Object.composeCollection (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-yaml/node_modules/yaml/dist/compose/compose-collection.js:67:30)
    at composeNode (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-yaml/node_modules/yaml/dist/compose/compose-node.js:31:38)
    at Object.resolveBlockMap (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-yaml/node_modules/yaml/dist/compose/resolve-block-map.js:81:19)
    at resolveCollection (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-yaml/node_modules/yaml/dist/compose/compose-collection.js:13:27)
    at Object.composeCollection (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-yaml/node_modules/yaml/dist/compose/compose-collection.js:47:16)
    at Object.composeNode (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-yaml/node_modules/yaml/dist/compose/compose-node.js:31:38)
    at Object.composeDoc (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-yaml/node_modules/yaml/dist/compose/compose-doc.js:33:23) {
  code: 'TAG_RESOLVE_FAILED',
  pos: [ 41, 47 ],
  linePos: [ { line: 5, col: 4 }, { line: 5, col: 10 } ]
}

Node.js v21.3.0
"	1	false
sequence-pairs-omap	python-load	"x: !!pairs
  - a: b
  - a: c
  - d: e
y: !!omap
  - a: b
  - a: c
  - d: e
"	"{'x': [('a', 'b'), ('a', 'c'), ('d', 'e')], 'y': [('a', 'b'), ('a', 'c'), ('d', 'e')]}
"		0	false
sequence-pairs-omap	python-safe-load	"x: !!pairs
  - a: b
  - a: c
  - d: e
y: !!omap
  - a: b
  - a: c
  - d: e
"	"{'x': [('a', 'b'), ('a', 'c'), ('d', 'e')], 'y': [('a', 'b'), ('a', 'c'), ('d', 'e')]}
"		0	false
sequence-pairs-omap	ruby-safe-load	"x: !!pairs
  - a: b
  - a: c
  - d: e
y: !!omap
  - a: b
  - a: c
  - d: e
"	"{""x""=>[{""a""=>""b""}, {""a""=>""c""}, {""d""=>""e""}], ""y""=>{""a""=>""c"", ""d""=>""e""}}
"		0	false
sequence-pairs-omap	ruby-safe-load-alias	"x: !!pairs
  - a: b
  - a: c
  - d: e
y: !!omap
  - a: b
  - a: c
  - d: e
"	"{""x""=>[{""a""=>""b""}, {""a""=>""c""}, {""d""=>""e""}], ""y""=>{""a""=>""c"", ""d""=>""e""}}
"		0	false
sequence-pairs-omap	ruby-safe-load-symbol	"x: !!pairs
  - a: b
  - a: c
  - d: e
y: !!omap
  - a: b
  - a: c
  - d: e
"	"{""x""=>[{""a""=>""b""}, {""a""=>""c""}, {""d""=>""e""}], ""y""=>{""a""=>""c"", ""d""=>""e""}}
"		0	false
sequence-pairs-omap	rust-serde-yaml	"x: !!pairs
  - a: b
  - a: c
  - d: e
y: !!omap
  - a: b
  - a: c
  - d: e
"	"Mapping(
    Mapping {
        map: {
            String(
                ""x"",
            ): Sequence(
                [
                    Mapping(
                        Mapping {
                            map: {
                                String(
                                    ""a"",
                                ): String(
                                    ""b"",
                                ),
                            },
                        },
                    ),
           "		0	false
sequence-seq-set	cpp-yamlcpp	"seq: !!seq
  - a
  - b
set: !!set
  - a
  - b
"	"seq: !<tag:yaml.org,2002:seq>
  - a
  - b
set: !<tag:yaml.org,2002:set>
  - a
  - b
"		0	false
sequence-seq-set	csharp-yaml-dot-net	"seq: !!seq
  - a
  - b
set: !!set
  - a
  - b
"		"Unhandled exception. (Line: 1, Col: 6, Idx: 5) - (Line: 2, Col: 3, Idx: 13): Encountered an unresolved tag 'tag:yaml.org,2002:seq'
"	134	false
sequence-seq-set	go-gopkg.in-yaml.v2	"seq: !!seq
  - a
  - b
set: !!set
  - a
  - b
"	"map[seq:[a b] set:[a b]]
"		0	false
sequence-seq-set	go-gopkg.in-yaml.v3	"seq: !!seq
  - a
  - b
set: !!set
  - a
  - b
"	"map[seq:[a b] set:[a b]]
"		0	false
sequence-seq-set	go-sigs.k8s.io-yaml	"seq: !!seq
  - a
  - b
set: !!set
  - a
  - b
"	"map[seq:[a b] set:[a b]]
"		0	false
sequence-seq-set	java-jackson	"seq: !!seq
  - a
  - b
set: !!set
  - a
  - b
"	"{seq=[a, b], set=[a, b]}
"		0	false
sequence-seq-set	java-snake-yaml	"seq: !!seq
  - a
  - b
set: !!set
  - a
  - b
"		"Exception in thread ""main"" java.lang.ClassCastException: class org.yaml.snakeyaml.nodes.SequenceNode cannot be cast to class org.yaml.snakeyaml.nodes.MappingNode (org.yaml.snakeyaml.nodes.SequenceNode and org.yaml.snakeyaml.nodes.MappingNode are in unnamed module of loader 'app')
	at org.yaml.snakeyaml.constructor.SafeConstructor$ConstructYamlSet.construct(SafeConstructor.java:543)
	at org.yaml.snakeyaml.constructor.BaseConstructor.constructObjectNoCheck(BaseConstructor.java:264)
	at org.yaml.snakeyaml.constructor.BaseConstructor.constructObject(BaseConstructor.java:247)
	at org.yaml.snakeyaml.constructor.BaseConstructor.constructMapping2ndStep(BaseConstructor.java:576)
	at org.yaml.snakeyaml.constructor.SafeConstructor.constructMapping2ndStep(SafeConstructor.java:210)
	at org.yaml.snakeyaml.constructor.BaseConstructor.constructMapping(BaseConstructor.java:552)
	at org.yaml.snakeyaml.constructor.SafeConstructor$ConstructYamlMap.construct(SafeConstructor.java:597)
	at org.yaml.snakeyaml.constructor.BaseConstructor.constructObjectNoCheck(BaseConstructor.java:264)
	at org.yaml.snakeyaml.constructor.BaseConstructor.constructObject(BaseConstructor.java:247)
	at org.yaml.snakeyaml.constructor.BaseConstructor.constructDocument(BaseConstructor.java:201)
	at org.yaml.snakeyaml.constructor.BaseConstructor.getSingleData(BaseConstructor.java:185)
	at org.yaml.snakeyaml.Yaml.loadFromReader(Yaml.java:493)
	at org.yaml.snakeyaml.Yaml.load(Yaml.java:434)
	at dev.lambdasawa.yamltesting.App.main(App.java:18)
"	1	false
sequence-seq-set	javascript-js-yaml	"seq: !!seq
  - a
  - b
set: !!set
  - a
  - b
"		"
/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:187
  throw generateError(state, message);
  ^
YAMLException: unknown tag !<tag:yaml.org,2002:set> (7:1)

 4 | set: !!set
 5 |   - a
 6 |   - b
 7 | 
-----^
    at generateError (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:183:10)
    at throwError (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:187:9)
    at composeNode (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:1521:7)
    at readBlockMapping (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:1164:11)
    at composeNode (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:1441:12)
    at readDocument (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:1625:3)
    at loadDocuments (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:1688:5)
    at Object.load (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:1714:19)
    at Object.<anonymous> (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/main.js:7:16)
    at Module._compile (node:internal/modules/cjs/loader:1376:14) {
  reason: 'unknown tag !<tag:yaml.org,2002:set>',
  mark: {
    name: null,
    buffer: 'seq: !!seq\n  - a\n  - b\nset: !!set\n  - a\n  - b\n',
    position: 46,
    line: 6,
    column: 0,
    snippet: ' 4 | set: !!set\n 5 |   - a\n 6 |   - b\n 7 | \n-----^'
  }
}

Node.js v21.3.0
"	1	false
sequence-seq-set	javascript-yaml	"seq: !!seq
  - a
  - b
set: !!set
  - a
  - b
"	"{ seq: [ 'a', 'b' ], set: [ 'a', 'b' ] }
"	"(node:13993) [BAD_COLLECTION_TYPE] YAMLWarning: tag:yaml.org,2002:set used for seq collection, but expects map at line 4, column 6:

set: !!set
     ^^^^^

(Use `node --trace-warnings ...` to show where the warning was created)
"	0	false
sequence-seq-set	python-load	"seq: !!seq
  - a
  - b
set: !!set
  - a
  - b
"		"Traceback (most recent call last):
  File ""/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/python-load/main.py"", line 7, in <module>
    obj = yaml.load(content, Loader=Loader)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/__init__.py"", line 81, in load
    return loader.get_single_data()
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 51, in get_single_data
    return self.construct_document(node)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 60, in construct_document
    for dummy in generator:
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 399, in construct_yaml_set
    value = self.construct_mapping(node)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 218, in construct_mapping
    return super().construct_mapping(node, deep=deep)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 134, in construct_mapping
    raise ConstructorError(None, None,
yaml.constructor.ConstructorError: expected a mapping node, but found sequence
  in ""../../testdata/sequence-seq-set"", line 4, column 6
"	1	false
sequence-seq-set	python-safe-load	"seq: !!seq
  - a
  - b
set: !!set
  - a
  - b
"		"Traceback (most recent call last):
  File ""/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/python-safe-load/main.py"", line 6, in <module>
    obj = yaml.safe_load(content)
          ^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/__init__.py"", line 125, in safe_load
    return load(stream, SafeLoader)
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/__init__.py"", line 81, in load
    return loader.get_single_data()
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 51, in get_single_data
    return self.construct_document(node)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 60, in construct_document
    for dummy in generator:
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 399, in construct_yaml_set
    value = self.construct_mapping(node)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 218, in construct_mapping
    return super().construct_mapping(node, deep=deep)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 134, in construct_mapping
    raise ConstructorError(None, None,
yaml.constructor.ConstructorError: expected a mapping node, but found sequence
  in ""../../testdata/sequence-seq-set"", line 4, column 6
"	1	false
sequence-seq-set	ruby-safe-load	"seq: !!seq
  - a
  - b
set: !!set
  - a
  - b
"	"{""seq""=>[""a"", ""b""], ""set""=>[""a"", ""b""]}
"		0	false
sequence-seq-set	ruby-safe-load-alias	"seq: !!seq
  - a
  - b
set: !!set
  - a
  - b
"	"{""seq""=>[""a"", ""b""], ""set""=>[""a"", ""b""]}
"		0	false
sequence-seq-set	ruby-safe-load-symbol	"seq: !!seq
  - a
  - b
set: !!set
  - a
  - b
"	"{""seq""=>[""a"", ""b""], ""set""=>[""a"", ""b""]}
"		0	false
sequence-seq-set	rust-serde-yaml	"seq: !!seq
  - a
  - b
set: !!set
  - a
  - b
"	"Mapping(
    Mapping {
        map: {
            String(
                ""seq"",
            ): Sequence(
                [
                    String(
                        ""a"",
                    ),
                    String(
                        ""b"",
                    ),
                ],
            ),
            String(
                ""set"",
            ): Sequence(
                [
                    String(
                        ""a"",
                    ),
                    String(
"		0	false
set	cpp-yamlcpp	"a: !!set
  ? 1
  ? 2
"	"a: !<tag:yaml.org,2002:set>
  1: ~
  2: ~
"		0	false
set	csharp-yaml-dot-net	"a: !!set
  ? 1
  ? 2
"		"Unhandled exception. (Line: 1, Col: 4, Idx: 3) - (Line: 2, Col: 3, Idx: 11): Encountered an unresolved tag 'tag:yaml.org,2002:set'
"	134	false
set	go-gopkg.in-yaml.v2	"a: !!set
  ? 1
  ? 2
"	"map[a:map[1:<nil> 2:<nil>]]
"		0	false
set	go-gopkg.in-yaml.v3	"a: !!set
  ? 1
  ? 2
"	"map[a:map[1:<nil> 2:<nil>]]
"		0	false
set	go-sigs.k8s.io-yaml	"a: !!set
  ? 1
  ? 2
"	"map[a:map[1:<nil> 2:<nil>]]
"		0	false
set	java-jackson	"a: !!set
  ? 1
  ? 2
"	"{a={1=null, 2=null}}
"		0	false
set	java-snake-yaml	"a: !!set
  ? 1
  ? 2
"	"{a=[1, 2]}
"		0	false
set	javascript-js-yaml	"a: !!set
  ? 1
  ? 2
"	"{ a: { '1': null, '2': null } }
"		0	false
set	javascript-yaml	"a: !!set
  ? 1
  ? 2
"	"{ a: Set(2) { 1, 2 } }
"		0	false
set	python-load	"a: !!set
  ? 1
  ? 2
"	"{'a': {1, 2}}
"		0	false
set	python-safe-load	"a: !!set
  ? 1
  ? 2
"	"{'a': {1, 2}}
"		0	false
